1, 0.6120487046738465, 66.83333587646484  
2, 0.49955811608168815, 75.52777862548828  
3, 0.42574668298992846, 80.05000305175781  
4, 0.3801437416424354, 82.94444274902344  
5, 0.3378799844119284, 85.19999694824219  
6, 0.3010358239627547, 86.8388900756836  
7, 0.26526503883716135, 88.95555877685547  
8, 0.23173030329247316, 90.72222137451172  
9, 0.21014320850372314, 91.81111145019531  
10, 0.20296696712159448, 92.0111083984375  
1, 13.19321705289185, 73.25  
2, 10.89860910139978, 80.55000305175781  
3, 10.920129036158324, 79.69999694824219  
4, 9.569344142079354, 83.44999694824219  
5, 9.107014831528067, 84.8499984741211  
6, 9.106327876076103, 85.0999984741211  
7, 9.339976657181978, 84.25  
8, 8.174706327915192, 86.25  
9, 7.811504859477282, 87.8499984741211  
10, 7.901496274769306, 87.4000015258789  
Final Result for test loss and acc|0.34913842417299745|85.275
