1, 0.1459237108627955, 93.8388900756836  
2, 0.08853992502101593, 96.40555572509766  
3, 0.07333470115231143, 97.13333129882812  
4, 0.06631915103126731, 97.38888549804688  
5, 0.05792883221163518, 97.69444274902344  
6, 0.055224406098326045, 97.83333587646484  
7, 0.04846494264590243, 98.13888549804688  
8, 0.0472402422520746, 98.21111297607422  
9, 0.03816898816342776, 98.56111145019531  
10, 0.04628782556521603, 98.22222137451172  
1, 6.85282484292984, 94.44999694824219  
2, 4.766905082017184, 96.05000305175781  
3, 5.298998218774796, 95.80000305175781  
4, 4.089829474687576, 96.75  
5, 4.3071374371647835, 95.94999694824219  
6, 6.224399317800999, 95.8499984741211  
7, 5.547458995878697, 96.1500015258789  
8, 9.093060474842787, 94.0  
9, 5.955328072607517, 95.80000305175781  
10, 3.696342569589615, 97.0  
Final Result for test loss and acc|0.07053678483935073|97.1
