1, 0.847156713075108, 59.63888931274414  
2, 0.5870240965651141, 68.90555572509766  
3, 0.5167737259633012, 74.77222442626953  
4, 0.4685363592373, 77.84444427490234  
5, 0.43393259346485136, 80.21111297607422  
6, 0.4011779218912125, 82.13888549804688  
7, 0.3770438956303729, 83.25555419921875  
8, 0.3498308589888944, 84.53888702392578  
9, 0.3348920937213633, 85.5  
10, 0.33179988608592087, 85.62222290039062  
1, 16.462656956911086, 62.5  
2, 14.743167323991656, 71.19999694824219  
3, 13.516545060276986, 74.30000305175781  
4, 12.905464028567076, 78.0999984741211  
5, 12.731112883239984, 80.3499984741211  
6, 12.114039951190353, 79.5999984741211  
7, 11.217647222802043, 81.69999694824219  
8, 11.185078028589487, 81.44999694824219  
9, 10.934672821313143, 81.9000015258789  
10, 10.933073192462325, 82.44999694824219  
Final Result for test loss and acc|0.42723400630056857|83.1

