1, 0.7887787078817685, 62.983333587646484  
2, 0.5704674821760919, 70.62222290039062  
3, 0.5159904781315062, 74.96666717529297  
4, 0.4733326968219545, 77.8388900756836  
5, 0.42821155997614063, 80.38333129882812  
6, 0.3932538092550304, 82.41666412353516  
7, 0.36106253382232456, 83.86666870117188  
8, 0.338090214629968, 85.14444732666016  
9, 0.3243315658221642, 86.0111083984375  
10, 0.32241760281225046, 85.7611083984375  
1, 15.51013569533825, 69.5  
2, 14.94148870781064, 71.25  
3, 13.526881316304207, 75.4000015258789  
4, 12.609428901970386, 77.75  
5, 12.314148001000286, 77.94999694824219  
6, 11.685425288975239, 81.5  
7, 11.62693277001381, 77.75  
8, 11.031363667547703, 80.0999984741211  
9, 11.067772410064936, 79.80000305175781  
10, 11.075934191420675, 79.25  
Final Result for test loss and acc|0.4550747312605381|78.05
